split_file,scenario,type,class,train_ratio,val_ratio,test_ratio
S7_seed_3.pkl,S7,Source,Noble metal acquisition,0.0004505607522405603,0.0004697040864255519,0.0004983145244027554
S7_seed_3.pkl,S7,Source,Rare and rare earth metals smelting,0.0011459914785249034,0.0011449037106622828,0.0011725047633006009
S7_seed_3.pkl,S7,Source,Refined petroleum products manufacturing,0.0061217493510945685,0.006135509628933771,0.006155650007328155
S7_seed_4.pkl,original,Source,Noble metal acquisition,0.03333333333333333,0.0,0.0
S7_seed_4.pkl,original,Source,Veterinary drug manufacturing,0.06666666666666667,0.0,0.014492753623188406
S7_seed_4.pkl,original,Source,Wood processing,0.03333333333333333,0.016666666666666666,0.0
S7_seed_4.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.06666666666666667,0.05,0.014492753623188406
S7_seed_4.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.03333333333333333,0.0,0.0
S7_seed_4.pkl,original,Source,Metal surface treatment and heat treatment processing,0.06666666666666667,0.21666666666666667,0.14492753623188406
S7_seed_4.pkl,original,Source,Fur tanning and products processing,0.06666666666666667,0.0,0.0
S7_seed_4.pkl,original,Source,Ferroalloy smelting,0.03333333333333333,0.016666666666666666,0.014492753623188406
S7_seed_4.pkl,original,Source,Electronic components and electronic special materials,0.06666666666666667,0.016666666666666666,0.0
S7_seed_4.pkl,original,Source,Steelmaking,0.03333333333333333,0.0,0.0
S7_seed_4.pkl,original,Source,Gas drilling,0.03333333333333333,0.016666666666666666,0.0
S7_seed_4.pkl,original,Source,Noble metal smelting,0.03333333333333333,0.0,0.0
S7_seed_4.pkl,original,Source,Synthetic materials manufacturing,0.1,0.0,0.0
S7_seed_4.pkl,original,Source,Universal instruments manufacturing,0.03333333333333333,0.0,0.0
S7_seed_4.pkl,original,Source,Glass manufacturing,0.03333333333333333,0.016666666666666666,0.0
S7_seed_4.pkl,original,Source,Battery manufacturing,0.03333333333333333,0.03333333333333333,0.028985507246376812
S7_seed_4.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.03333333333333333,0.0,0.028985507246376812
S7_seed_4.pkl,original,Source,Commonly used non-ferrous metal smelting,0.03333333333333333,0.21666666666666667,0.2318840579710145
S7_seed_4.pkl,original,Source,Rare and rare earth metals smelting,0.03333333333333333,0.0,0.014492753623188406
S7_seed_4.pkl,original,Source,Refined petroleum products manufacturing,0.03333333333333333,0.0,0.043478260869565216
S7_seed_4.pkl,original,Source,Basic chemical raw materials manufacturing,0.03333333333333333,0.3,0.30434782608695654
S7_seed_4.pkl,original,Source,Environmental governance industry,0.03333333333333333,0.03333333333333333,0.028985507246376812
S7_seed_4.pkl,original,Source,Unspecified,0.03333333333333333,0.06666666666666667,0.10144927536231885
S7_seed_4.pkl,original,Source,Lighting appliance manufacturing,0.0,0.0,0.014492753623188406
S7_seed_4.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.0,0.014492753623188406
S7_seed_4.pkl,S7,Source,Veterinary drug manufacturing,0.0010969959940057004,0.0011156454596165702,0.0011431586352444601
S7_seed_4.pkl,S7,Source,Wood processing,0.0007248009246109093,0.0007339772760635331,0.000732793996951577
S7_seed_4.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.12861298569007903,0.12862217785737354,0.12870793762457497
S7_seed_4.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.0027522845921035878,0.002789113649041426,0.0028139289482940555
S7_seed_4.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.9178428357346444e-05,5.8718182085082644e-05,5.862351975612616e-05
S7_seed_4.pkl,S7,Source,Environmental governance industry,0.01820817457907676,0.018231995537418163,0.0182612264040333
S7_seed_4.pkl,S7,Source,Basic chemical raw materials manufacturing,0.3124185823285699,0.3123220105105546,0.31228748974088405
S7_seed_4.pkl,S7,Source,Fur tanning and products processing,0.00013712449925071255,0.0001467954552127066,0.00017587055926837847
S7_seed_4.pkl,S7,Source,Ferroalloy smelting,0.0007737739600575923,0.0007926954581486157,0.0007914175167077031
S7_seed_4.pkl,S7,Source,Electronic components and electronic special materials,0.0004211681048414743,0.00041102727459557854,0.00046898815804900925
S7_seed_4.pkl,S7,Source,Glass manufacturing,0.0009108984593083049,0.0009394909133613223,0.0009379763160980185
S7_seed_4.pkl,S7,Source,Battery manufacturing,0.0036925668726799023,0.003699245471360207,0.003722593504514011
S7_seed_4.pkl,S7,Source,Steelmaking,0.00022527596305474206,0.00023487272834033058,0.00026380583890256773
S7_seed_4.pkl,S7,Source,Unspecified,0.034428043919018186,0.03440885470185843,0.03449994137648024
S7_seed_4.pkl,S7,Source,Gas drilling,0.00031342742685877155,0.00032295000146795457,0.0003224293586586939
S7_seed_4.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.002135224345475381,0.0021432136461055165,0.002198381990854731
S7_seed_4.pkl,S7,Source,Noble metal smelting,0.00011753528507203933,0.0001467954552127066,0.0001465587993903154
S7_seed_4.pkl,S7,Source,Synthetic materials manufacturing,0.00029383821268009835,0.0002935909104254132,0.00035174111853675694
S7_seed_4.pkl,S7,Source,Commonly used non-ferrous metal smelting,0.48432373135351675,0.48413141129150644,0.4835561027084066
S7_seed_4.pkl,S7,Source,Lighting appliance manufacturing,6.856224962535627e-05,8.807727312762397e-05,8.793527963418924e-05
S7_seed_4.pkl,S7,Source,Universal instruments manufacturing,3.9178428357346444e-05,5.8718182085082644e-05,5.862351975612616e-05
S7_seed_4.pkl,S7,Source,Arts and crafts and etiquette supplies manufacturing,0.0005484979970028502,0.0005578227298082851,0.0005862351975612616
S7_seed_4.pkl,S7,Source,Noble metal acquisition,0.0004505519261094841,0.00046974545668066115,0.0004982999179270724
S7_seed_4.pkl,S7,Source,Rare and rare earth metals smelting,0.0011459690294523836,0.0011450045506591117,0.0011724703951225231
S7_seed_4.pkl,S7,Source,Refined petroleum products manufacturing,0.006121629430835382,0.006136050027891136,0.006155469574393247
S7_seed_5.pkl,original,Source,Veterinary drug manufacturing,0.012195121951219513,0.024390243902439025,0.027777777777777776
S7_seed_5.pkl,original,Source,Wood processing,0.012195121951219513,0.024390243902439025,0.0
S7_seed_5.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.04878048780487805,0.0,0.05555555555555555
S7_seed_5.pkl,original,Source,Metal surface treatment and heat treatment processing,0.10975609756097561,0.21951219512195122,0.19444444444444445
S7_seed_5.pkl,original,Source,Environmental governance industry,0.024390243902439025,0.04878048780487805,0.027777777777777776
S7_seed_5.pkl,original,Source,Basic chemical raw materials manufacturing,0.15853658536585366,0.3902439024390244,0.3055555555555556
S7_seed_5.pkl,original,Source,Fur tanning and products processing,0.024390243902439025,0.0,0.0
S7_seed_5.pkl,original,Source,Ferroalloy smelting,0.024390243902439025,0.0,0.027777777777777776
S7_seed_5.pkl,original,Source,Electronic components and electronic special materials,0.036585365853658534,0.0,0.0
S7_seed_5.pkl,original,Source,Steelmaking,0.012195121951219513,0.0,0.0
S7_seed_5.pkl,original,Source,Unspecified,0.12195121951219512,0.024390243902439025,0.027777777777777776
S7_seed_5.pkl,original,Source,Gas drilling,0.024390243902439025,0.0,0.0
S7_seed_5.pkl,original,Source,Synthetic materials manufacturing,0.012195121951219513,0.04878048780487805,0.0
S7_seed_5.pkl,original,Source,Commonly used non-ferrous metal smelting,0.2682926829268293,0.07317073170731707,0.1388888888888889
S7_seed_5.pkl,original,Source,Universal instruments manufacturing,0.012195121951219513,0.0,0.0
S7_seed_5.pkl,original,Source,Glass manufacturing,0.012195121951219513,0.0,0.027777777777777776
S7_seed_5.pkl,original,Source,Battery manufacturing,0.024390243902439025,0.04878048780487805,0.027777777777777776
S7_seed_5.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.012195121951219513,0.024390243902439025,0.027777777777777776
S7_seed_5.pkl,original,Source,Rare and rare earth metals smelting,0.012195121951219513,0.0,0.027777777777777776
S7_seed_5.pkl,original,Source,Refined petroleum products manufacturing,0.036585365853658534,0.0,0.027777777777777776
S7_seed_5.pkl,original,Source,Noble metal smelting,0.0,0.024390243902439025,0.0
S7_seed_5.pkl,original,Source,Lighting appliance manufacturing,0.0,0.024390243902439025,0.0
S7_seed_5.pkl,original,Source,Noble metal acquisition,0.0,0.024390243902439025,0.0
S7_seed_5.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.0,0.027777777777777776
S7_seed_5.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.0,0.027777777777777776
S7_seed_5.pkl,S7,Source,Veterinary drug manufacturing,0.001097006738755681,0.0011155799547896545,0.001143192144218086
S7_seed_5.pkl,S7,Source,Wood processing,0.0007248080238207177,0.0007339341807826674,0.0007328154770628756
S7_seed_5.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.12860445071305437,0.12861462584035463,0.128741023010406
S7_seed_5.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.0027523115499138067,0.0027889498869741363,0.002814011431921442
S7_seed_5.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.9178812098417176e-05,5.8714734462613395e-05,5.8625238165030044e-05
S7_seed_5.pkl,S7,Source,Environmental governance industry,0.018218147625763986,0.01823092505064146,0.018232449069324343
S7_seed_5.pkl,S7,Source,Basic chemical raw materials manufacturing,0.31242164237580317,0.31233302997387197,0.31226733108603255
S7_seed_5.pkl,S7,Source,Fur tanning and products processing,0.00013712584234446012,0.00014678683615653348,0.00017587571449509013
S7_seed_5.pkl,S7,Source,Ferroalloy smelting,0.0007737815389437392,0.0007926489152452808,0.0007914407152279056
S7_seed_5.pkl,S7,Source,Electronic components and electronic special materials,0.00041137752703338036,0.00044036050846960045,0.00046900190532024036
S7_seed_5.pkl,S7,Source,Glass manufacturing,0.0009109073812881993,0.0009394357514018143,0.0009380038106404807
S7_seed_5.pkl,S7,Source,Battery manufacturing,0.0036828083372512145,0.0037283856383759505,0.003722702623479408
S7_seed_5.pkl,S7,Source,Steelmaking,0.00022527816956589876,0.00023485893785045358,0.0002638135717426352
S7_seed_5.pkl,S7,Source,Unspecified,0.03441858642845949,0.03440683439509145,0.0345302652792027
S7_seed_5.pkl,S7,Source,Gas drilling,0.0003134304967873374,0.0003229310395443737,0.00032243880990766527
S7_seed_5.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.0021450399623883405,0.002143087807885389,0.0021691338121061117
S7_seed_5.pkl,S7,Source,Noble metal smelting,0.00011753643629525152,0.00014678683615653348,0.0001465630954125751
S7_seed_5.pkl,S7,Source,Synthetic materials manufacturing,0.0002938410907381288,0.00029357367231306697,0.00035175142899018027
S7_seed_5.pkl,S7,Source,Commonly used non-ferrous metal smelting,0.48434806456668233,0.4840442709097848,0.4835702770042503
S7_seed_5.pkl,S7,Source,Lighting appliance manufacturing,6.856292117223006e-05,8.807210169392008e-05,8.793785724754507e-05
S7_seed_5.pkl,S7,Source,Universal instruments manufacturing,3.9178812098417176e-05,5.8714734462613395e-05,5.8625238165030044e-05
S7_seed_5.pkl,S7,Source,Arts and crafts and etiquette supplies manufacturing,0.0005485033693778405,0.0005577899773948272,0.0005862523816503004
S7_seed_5.pkl,S7,Source,Noble metal acquisition,0.00045055633913179753,0.00046971787570090716,0.0004983145244027554
S7_seed_5.pkl,S7,Source,Rare and rare earth metals smelting,0.0011459802538787024,0.001144937322020961,0.0011725047633006009
S7_seed_5.pkl,S7,Source,Refined petroleum products manufacturing,0.0061118946873530795,0.006165047118574406,0.006155650007328155
S7_seed_6.pkl,original,Source,Veterinary drug manufacturing,0.013071895424836602,0.0,0.25
S7_seed_6.pkl,original,Source,Wood processing,0.013071895424836602,0.0,0.0
S7_seed_6.pkl,original,Source,Metal surface treatment and heat treatment processing,0.1568627450980392,0.5,0.0
S7_seed_6.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.0392156862745098,0.0,0.0
S7_seed_6.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.006535947712418301,0.0,0.0
S7_seed_6.pkl,original,Source,Environmental governance industry,0.032679738562091505,0.0,0.0
S7_seed_6.pkl,original,Source,Basic chemical raw materials manufacturing,0.26143790849673204,0.0,0.0
S7_seed_6.pkl,original,Source,Fur tanning and products processing,0.006535947712418301,0.0,0.25
S7_seed_6.pkl,original,Source,Ferroalloy smelting,0.0196078431372549,0.0,0.0
S7_seed_6.pkl,original,Source,Electronic components and electronic special materials,0.013071895424836602,0.0,0.25
S7_seed_6.pkl,original,Source,Glass manufacturing,0.013071895424836602,0.0,0.0
S7_seed_6.pkl,original,Source,Battery manufacturing,0.032679738562091505,0.0,0.0
S7_seed_6.pkl,original,Source,Steelmaking,0.006535947712418301,0.0,0.0
S7_seed_6.pkl,original,Source,Unspecified,0.0784313725490196,0.0,0.0
S7_seed_6.pkl,original,Source,Gas drilling,0.013071895424836602,0.0,0.0
S7_seed_6.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.0196078431372549,0.0,0.0
S7_seed_6.pkl,original,Source,Synthetic materials manufacturing,0.013071895424836602,0.5,0.0
S7_seed_6.pkl,original,Source,Commonly used non-ferrous metal smelting,0.19607843137254902,0.0,0.0
S7_seed_6.pkl,original,Source,Lighting appliance manufacturing,0.006535947712418301,0.0,0.0
S7_seed_6.pkl,original,Source,Universal instruments manufacturing,0.006535947712418301,0.0,0.0
S7_seed_6.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.006535947712418301,0.0,0.0
S7_seed_6.pkl,original,Source,Noble metal acquisition,0.006535947712418301,0.0,0.0
S7_seed_6.pkl,original,Source,Rare and rare earth metals smelting,0.013071895424836602,0.0,0.0
S7_seed_6.pkl,original,Source,Refined petroleum products manufacturing,0.026143790849673203,0.0,0.0
S7_seed_6.pkl,original,Source,Noble metal smelting,0.0,0.0,0.25
S7_seed_6.pkl,S7,Source,Veterinary drug manufacturing,0.0010970174837161468,0.0011155144576544841,0.0011432256551562408
S7_seed_6.pkl,S7,Source,Wood processing,0.000724815123169597,0.0007338910905621606,0.0007328369584334877
S7_seed_6.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.1286057103677947,0.128607074710113,0.12874479685759513
S7_seed_6.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.002752338508252118,0.00278878614413621,0.002814093920384593
S7_seed_6.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.917919584700524e-05,5.8711287244972844e-05,5.8626956674679014e-05
S7_seed_6.pkl,S7,Source,Environmental governance industry,0.018208531269895686,0.01822985468956407,0.018262297004162514
S7_seed_6.pkl,S7,Source,Basic chemical raw materials manufacturing,0.31242470248298154,0.31228533685601056,0.3123057982060151
S7_seed_6.pkl,S7,Source,Fur tanning and products processing,0.00013712718546451835,0.0001467782181124321,0.00017588087002403706
S7_seed_6.pkl,S7,Source,Ferroalloy smelting,0.0007737891179783535,0.0007926023778071334,0.0007914639151081667
S7_seed_6.pkl,S7,Source,Electronic components and electronic special materials,0.0004211763553553063,0.00044033465433729633,0.00043970217506009266
S7_seed_6.pkl,S7,Source,Glass manufacturing,0.0009109163034428719,0.0009393805959195655,0.0009380313067948642
S7_seed_6.pkl,S7,Source,Battery manufacturing,0.0036828444096184926,0.0037281667400557755,0.0037228117488421176
S7_seed_6.pkl,S7,Source,Steelmaking,0.00022528037612028014,0.00023484514897989138,0.00026382130503605557
S7_seed_6.pkl,S7,Source,Unspecified,0.03442871835055585,0.03440481432555409,0.0345019640030486
S7_seed_6.pkl,S7,Source,Gas drilling,0.0003134335667760419,0.00032291207984735064,0.0003224482617107346
S7_seed_6.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.0021352661736617857,0.0021723176280639953,0.0021691973969631237
S7_seed_6.pkl,S7,Source,Noble metal smelting,0.00011753758754101571,0.0001467782181124321,0.00014656739168669754
S7_seed_6.pkl,S7,Source,Synthetic materials manufacturing,0.0002938439688525393,0.00032291207984735064,0.0003224482617107346
